,FullCV_01_idx,FullCV_01_flag,FullCV_02_idx,FullCV_02_flag,FullCV_03_idx,FullCV_03_flag,FullCV_04_idx,FullCV_04_flag,FullCV_05_idx,FullCV_05_flag,FullCV_06_idx,FullCV_06_flag,FullCV_07_idx,FullCV_07_flag,FullCV_08_idx,FullCV_08_flag,FullCV_09_idx,FullCV_09_flag,FullCV_10_idx,FullCV_10_flag
3280,3280,test,196,train,3633,test,3516,test,3076,test,1418,train,3712,test,1794,train,2068,train,1264,train
3281,3281,test,2338,train,2219,train,2024,train,705,train,2433,train,3246,test,960,train,1154,train,484,train
3282,3282,test,2936,test,2081,train,1604,train,3666,test,2057,train,3111,test,3017,test,22,train,1580,train
3283,3283,test,2471,train,2191,train,457,train,2089,train,718,train,222,train,372,train,2799,test,2179,train
3284,3284,test,2018,train,2536,train,3610,test,2347,train,2551,train,1806,train,828,train,210,train,3213,test
3285,3285,test,3210,test,1478,train,636,train,1630,train,2385,train,224,train,1524,train,2542,train,1078,train
3286,3286,test,1271,train,2281,train,3304,test,1610,train,1038,train,2347,train,2502,train,2351,train,668,train
3287,3287,test,712,train,2269,train,3446,test,1757,train,1354,train,83,train,3069,test,3835,test,1602,train
3288,3288,test,2686,train,295,train,2573,train,175,train,1053,train,1328,train,1162,train,1046,train,3746,test
3289,3289,test,3582,test,2550,train,1488,train,2677,train,3383,test,3515,test,496,train,835,train,3668,test
3290,3290,test,2536,train,2610,train,2587,train,1848,train,826,train,565,train,3215,test,1029,train,1107,train
3291,3291,test,3674,test,2016,train,1347,train,2595,train,1423,train,1652,train,1305,train,2477,train,3798,test
3292,3292,test,2552,train,1963,train,2931,test,2607,train,1784,train,1851,train,3367,test,1638,train,18,train
3293,3293,test,531,train,53,train,445,train,1811,train,1122,train,3025,test,3466,test,872,train,3007,test
3294,3294,test,2662,train,3585,test,921,train,1255,train,1922,train,1257,train,3023,test,3419,test,3131,test
3295,3295,test,326,train,3811,test,2272,train,3075,test,308,train,2244,train,993,train,2961,test,3562,test
3296,3296,test,1777,train,1009,train,3916,test,989,train,2970,test,3067,test,2796,test,1615,train,2017,train
3297,3297,test,852,train,1040,train,2464,train,60,train,3876,test,567,train,2648,train,3482,test,667,train
3298,3298,test,3506,test,2750,train,1196,train,619,train,1470,train,2450,train,2279,train,1060,train,2543,train
3299,3299,test,1491,train,1403,train,2571,train,2152,train,678,train,2569,train,1448,train,678,train,618,train
3300,3300,test,461,train,3532,test,3059,test,2961,test,2613,train,2392,train,1869,train,2823,test,2567,train
3301,3301,test,785,train,3126,test,511,train,3494,test,343,train,3533,test,1961,train,1019,train,1519,train
3302,3302,test,872,train,3313,test,239,train,1872,train,57,train,1810,train,1681,train,1559,train,3433,test
3303,3303,test,2588,train,2667,train,3551,test,2304,train,994,train,55,train,3926,test,2773,test,2307,train
3304,3304,test,3606,test,3446,test,21,train,613,train,1972,train,2417,train,1388,train,105,train,2371,train
3305,3305,test,3602,test,1197,train,3184,test,3047,test,1970,train,2276,train,3611,test,44,train,192,train
3306,3306,test,2314,train,3255,test,1180,train,290,train,2984,test,2638,train,2164,train,1539,train,3766,test
3307,3307,test,2948,test,286,train,1806,train,3287,test,2345,train,1535,train,3028,test,2364,train,2463,train
3308,3308,test,1152,train,2021,train,528,train,2329,train,2077,train,3591,test,2893,test,1873,train,1632,train
3309,3309,test,614,train,2866,test,2209,train,260,train,1213,train,3441,test,3142,test,74,train,508,train
3310,3310,test,598,train,2136,train,1401,train,1842,train,2360,train,1021,train,3718,test,1414,train,2687,train
3311,3311,test,2359,train,3380,test,1788,train,1745,train,2552,train,2374,train,3431,test,2035,train,2223,train
3312,3312,test,3038,test,415,train,1148,train,1968,train,1754,train,3775,test,3907,test,970,train,3412,test
3313,3313,test,2205,train,3728,test,391,train,285,train,1794,train,671,train,3471,test,2635,train,1596,train
3314,3314,test,1329,train,1437,train,3686,test,1814,train,1804,train,3392,test,581,train,851,train,1352,train
3315,3315,test,2756,train,3495,test,2429,train,1645,train,1735,train,983,train,1174,train,2275,train,3689,test
3316,3316,test,3369,test,1227,train,923,train,1409,train,3727,test,2046,train,3233,test,1051,train,2854,test
3317,3317,test,1483,train,3487,test,3913,test,259,train,1135,train,1714,train,3681,test,1408,train,185,train
3318,3318,test,3172,test,101,train,141,train,2898,test,1524,train,1109,train,2202,train,948,train,3767,test
3319,3319,test,952,train,881,train,821,train,2763,train,1068,train,1428,train,1351,train,640,train,2411,train
3320,3320,test,1894,train,1247,train,654,train,2609,train,755,train,3788,test,109,train,3407,test,1210,train
3321,3321,test,1201,train,1398,train,3727,test,3583,test,2452,train,354,train,3879,test,2506,train,517,train
3322,3322,test,3166,test,3522,test,2002,train,3397,test,578,train,1426,train,3937,test,2406,train,1072,train
3323,3323,test,3298,test,3420,test,3221,test,696,train,3456,test,2733,train,1552,train,589,train,2654,train
3324,3324,test,233,train,3360,test,3604,test,3760,test,1247,train,3242,test,3480,test,1480,train,2734,train
3325,3325,test,3519,test,730,train,1505,train,3616,test,964,train,544,train,2061,train,1947,train,477,train
3326,3326,test,3841,test,10,train,2201,train,1940,train,3903,test,853,train,3858,test,1601,train,3,train
3327,3327,test,3119,test,3316,test,3785,test,3215,test,1021,train,1766,train,1873,train,3286,test,1520,train
3328,3328,test,2480,train,451,train,347,train,1538,train,2699,train,3575,test,1957,train,2146,train,681,train
3329,3329,test,1054,train,3682,test,1145,train,1947,train,249,train,616,train,3309,test,3494,test,286,train
3330,3330,test,3703,test,2409,train,3692,test,2617,train,78,train,745,train,2597,train,1392,train,3828,test
3331,3331,test,3120,test,1235,train,1352,train,350,train,668,train,3694,test,81,train,3354,test,2643,train
3332,3332,test,1509,train,1396,train,2143,train,2752,train,1287,train,3818,test,3914,test,1055,train,2022,train
3333,3333,test,2981,test,3622,test,2591,train,1158,train,3917,test,3361,test,1138,train,3572,test,2599,train
3334,3334,test,3431,test,2112,train,3869,test,1388,train,3055,test,1224,train,1997,train,651,train,592,train
3335,3335,test,3216,test,431,train,998,train,3386,test,3001,test,1283,train,2859,test,2026,train,1933,train
3336,3336,test,3077,test,3258,test,621,train,194,train,1653,train,1959,train,3375,test,3016,test,179,train
3337,3337,test,735,train,1595,train,2031,train,3026,test,2063,train,3462,test,1947,train,833,train,132,train
3338,3338,test,351,train,1462,train,750,train,1294,train,1300,train,3086,test,3171,test,3920,test,2783,test
3339,3339,test,3659,test,433,train,2943,test,3527,test,1914,train,2932,test,1837,train,2169,train,81,train
3340,3340,test,2914,test,278,train,1786,train,1371,train,367,train,976,train,2561,train,1285,train,2129,train
3341,3341,test,2531,train,2331,train,1094,train,780,train,2197,train,2340,train,2299,train,0,train,3390,test
3342,3342,test,408,train,708,train,2148,train,3497,test,1976,train,2021,train,1983,train,1119,train,1599,train
3343,3343,test,384,train,2128,train,824,train,604,train,3143,test,3525,test,2962,test,2710,train,3340,test
3344,3344,test,1382,train,429,train,168,train,605,train,1710,train,782,train,207,train,569,train,742,train
3345,3345,test,444,train,2995,test,3667,test,363,train,882,train,432,train,2668,train,3943,test,708,train
3346,3346,test,2129,train,2686,train,3393,test,2729,train,840,train,1060,train,811,train,672,train,1938,train
3347,3347,test,2307,train,3573,test,1269,train,2181,train,32,train,568,train,2084,train,3327,test,3850,test
3348,3348,test,3580,test,1228,train,1297,train,162,train,832,train,510,train,2401,train,3707,test,145,train
3349,3349,test,2254,train,2774,test,2381,train,3387,test,1231,train,1576,train,2686,train,295,train,3329,test
3350,3350,test,1325,train,3696,test,1737,train,2113,train,729,train,2759,train,3163,test,862,train,555,train
3351,3351,test,3879,test,3639,test,698,train,1804,train,3875,test,1877,train,2804,test,425,train,913,train
3352,3352,test,1490,train,842,train,3841,test,3894,test,3239,test,1601,train,3393,test,122,train,3751,test
3353,3353,test,1262,train,3187,test,1648,train,2690,train,2915,test,1618,train,2903,test,2009,train,1415,train
3354,3354,test,2952,test,1230,train,644,train,888,train,3034,test,303,train,1701,train,1571,train,763,train
3355,3355,test,2652,train,17,train,76,train,2487,train,3836,test,2965,test,2901,test,69,train,2523,train
3356,3356,test,3343,test,2466,train,1259,train,327,train,2805,test,3100,test,1920,train,3726,test,3277,test
3357,3357,test,2156,train,619,train,631,train,3055,test,3923,test,283,train,2377,train,3222,test,1434,train
3358,3358,test,1327,train,2973,test,1453,train,1273,train,3012,test,3494,test,3901,test,2551,train,3300,test
3359,3359,test,3597,test,565,train,3070,test,2654,train,3498,test,1292,train,3874,test,194,train,770,train
3360,3360,test,3689,test,1841,train,901,train,2460,train,1983,train,3135,test,2235,train,1473,train,2698,train
3361,3361,test,1588,train,3501,test,3946,test,2232,train,1593,train,2849,test,1242,train,2172,train,2695,train
3362,3362,test,3161,test,1029,train,1455,train,125,train,411,train,113,train,1785,train,3006,test,1685,train
3363,3363,test,1237,train,2963,test,3359,test,147,train,3886,test,1778,train,2526,train,2330,train,961,train
3364,3364,test,595,train,1889,train,2454,train,3688,test,2356,train,3489,test,162,train,3868,test,588,train
3365,3365,test,1561,train,3436,test,414,train,1343,train,5,train,2597,train,227,train,2991,test,2056,train
3366,3366,test,3626,test,1614,train,2795,test,3014,test,1747,train,3116,test,3846,test,3445,test,3121,test
3367,3367,test,1206,train,3146,test,1439,train,3484,test,2174,train,1885,train,1695,train,222,train,3114,test
3368,3368,test,1494,train,281,train,2302,train,3655,test,1512,train,249,train,1354,train,952,train,2112,train
3369,3369,test,240,train,3149,test,3822,test,3126,test,2603,train,1303,train,2111,train,1730,train,2481,train
3370,3370,test,1963,train,1494,train,353,train,2728,train,1834,train,3691,test,445,train,1711,train,1873,train
3371,3371,test,564,train,328,train,3413,test,317,train,361,train,3022,test,2218,train,988,train,3656,test
3372,3372,test,216,train,2273,train,2860,test,1748,train,1183,train,3345,test,1114,train,2081,train,3202,test
3373,3373,test,1323,train,1910,train,37,train,2109,train,2444,train,1990,train,2400,train,3663,test,1595,train
3374,3374,test,820,train,3815,test,2109,train,587,train,3212,test,1145,train,2697,train,1465,train,981,train
3375,3375,test,1093,train,3033,test,1512,train,1716,train,1124,train,1072,train,1702,train,2902,test,3319,test
3376,3376,test,3522,test,3758,test,1586,train,3316,test,2513,train,2985,test,2787,test,3690,test,2932,test
3377,3377,test,3656,test,3895,test,796,train,1714,train,2326,train,3194,test,638,train,1973,train,87,train
3378,3378,test,1186,train,1647,train,2791,test,3634,test,1975,train,3223,test,3905,test,668,train,993,train
3379,3379,test,2402,train,3686,test,2058,train,2967,test,3935,test,3835,test,846,train,3619,test,159,train
3380,3380,test,989,train,2982,test,184,train,1133,train,3551,test,590,train,3459,test,1116,train,2934,test
3381,3381,test,3780,test,2276,train,3593,test,881,train,1023,train,1894,train,200,train,1475,train,1987,train
3382,3382,test,3707,test,3866,test,3568,test,2459,train,1703,train,419,train,1576,train,2888,test,791,train
3383,3383,test,1127,train,515,train,3430,test,261,train,812,train,1907,train,3298,test,3765,test,949,train
3384,3384,test,1545,train,149,train,1516,train,3492,test,1032,train,1057,train,1971,train,2974,test,943,train
3385,3385,test,3175,test,3317,test,759,train,731,train,656,train,1644,train,2856,test,21,train,2192,train
3386,3386,test,1740,train,188,train,2831,test,2424,train,3099,test,3597,test,1734,train,526,train,2188,train
3387,3387,test,2214,train,1015,train,2303,train,2569,train,3485,test,796,train,1802,train,1338,train,1792,train
3388,3388,test,1710,train,592,train,902,train,2014,train,918,train,191,train,527,train,45,train,2920,test
3389,3389,test,526,train,3096,test,2558,train,2849,test,3574,test,747,train,484,train,3320,test,1335,train
3390,3390,test,36,train,3300,test,2000,train,2618,train,3133,test,3679,test,2119,train,2987,test,1399,train
3391,3391,test,305,train,1162,train,3145,test,3002,test,2608,train,1779,train,1696,train,2213,train,194,train
3392,3392,test,473,train,3018,test,3443,test,768,train,2382,train,785,train,3084,test,1120,train,1756,train
3393,3393,test,3124,test,1970,train,3009,test,1032,train,3568,test,1078,train,1,train,3182,test,3458,test
3394,3394,test,3035,test,3342,test,2005,train,1017,train,1368,train,3188,test,969,train,606,train,2313,train
3395,3395,test,173,train,1535,train,697,train,980,train,1961,train,1348,train,1194,train,675,train,29,train
3396,3396,test,211,train,109,train,529,train,430,train,1874,train,3107,test,3791,test,1293,train,867,train
3397,3397,test,3306,test,1853,train,1688,train,1657,train,1225,train,3046,test,3083,test,3298,test,1209,train
3398,3398,test,632,train,677,train,157,train,2820,test,2946,test,2312,train,2163,train,1176,train,2628,train
3399,3399,test,14,train,75,train,242,train,3522,test,1889,train,3643,test,1163,train,2640,train,2417,train
3400,3400,test,2878,test,2548,train,3273,test,3766,test,1269,train,299,train,433,train,2260,train,1404,train
3401,3401,test,3592,test,1370,train,2781,test,2071,train,430,train,3413,test,554,train,522,train,271,train
3402,3402,test,1392,train,2821,test,2842,test,133,train,2067,train,2419,train,1250,train,3949,test,2249,train
3403,3403,test,887,train,277,train,358,train,2638,train,1275,train,1564,train,891,train,3793,test,3058,test
3404,3404,test,3770,test,3850,test,742,train,3208,test,3881,test,2778,test,232,train,2669,train,2082,train
3405,3405,test,3925,test,1164,train,2352,train,120,train,3048,test,2063,train,3330,test,245,train,82,train
3406,3406,test,3001,test,3400,test,2984,test,3595,test,1629,train,3202,test,3384,test,1788,train,3085,test
3407,3407,test,3397,test,1664,train,2316,train,856,train,455,train,3728,test,3808,test,418,train,353,train
3408,3408,test,3721,test,3688,test,61,train,3137,test,2507,train,3662,test,1786,train,1725,train,2821,test
3409,3409,test,540,train,3108,test,3807,test,3354,test,1078,train,1212,train,365,train,1197,train,3658,test
3410,3410,test,1942,train,3857,test,3054,test,2801,test,3674,test,2865,test,33,train,2182,train,2013,train
3411,3411,test,3613,test,728,train,244,train,962,train,3918,test,131,train,600,train,139,train,1996,train
3412,3412,test,806,train,1787,train,3566,test,2437,train,2015,train,3475,test,3105,test,2816,test,2598,train
3413,3413,test,2476,train,3443,test,2417,train,823,train,1138,train,2503,train,732,train,3776,test,3033,test
3414,3414,test,1383,train,525,train,1317,train,1311,train,510,train,270,train,3212,test,2253,train,1954,train
3415,3415,test,22,train,2592,train,665,train,3211,test,1693,train,3454,test,3308,test,2110,train,117,train
3416,3416,test,303,train,1808,train,847,train,1549,train,3578,test,3770,test,1988,train,2105,train,1338,train
3417,3417,test,1526,train,3344,test,84,train,1927,train,2542,train,1988,train,2089,train,523,train,3612,test
3418,3418,test,2088,train,389,train,3217,test,964,train,1787,train,2883,test,1231,train,1845,train,804,train
3419,3419,test,3823,test,3061,test,2510,train,3380,test,3288,test,1442,train,59,train,1810,train,2367,train
3420,3420,test,137,train,3125,test,599,train,1008,train,3374,test,1306,train,2715,train,2448,train,2028,train
3421,3421,test,1978,train,833,train,634,train,1724,train,3007,test,2874,test,3414,test,1844,train,3700,test
3422,3422,test,3539,test,1539,train,1470,train,3407,test,2725,train,3638,test,568,train,3214,test,471,train
