,Imine_name,Imine_smi,Thiol_name,Thiol_smi,Catalyst_name,Catalyst_smi,Product_name,Product_smi,rxn,Output,React_sites_I_T,Prod_sites,P_site
886,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_4,SC1CCCCC1,Catalyst_16,O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1,Product_Imine_4_Thiol_4,O=C(/N=C(\SC1CCCCC1)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.SC1CCCCC1.O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1>>O=C(/N=C(\SC1CCCCC1)c1ccccc1)c1ccccc1,0.650583556,"((3,), (0,))","((3,), (4,))",1
887,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_30,O=P1(O)Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1,Product_Imine_3_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Sc1ccccc1.O=P1(O)Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1>>O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,1.370103771,"((3,), (0,))","((3,), (4,))",1
888,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_31,O=P1(O)Oc2c(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc3ccccc3c2-c2c(c(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc3ccccc23)O1,Product_Imine_3_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Sc1ccccc1.O=P1(O)Oc2c(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc3ccccc3c2-c2c(c(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc3ccccc23)O1>>O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,2.058499317,"((3,), (0,))","((3,), (4,))",1
889,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_16,O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1,Product_Imine_4_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,1.301167112,"((3,), (7,))","((8,), (7,))",1
890,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_4,SC1CCCCC1,Catalyst_17,C[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c([Si](C)(c3ccccc3)c3ccccc3)cc3ccccc3c1-2,Product_Imine_2_Thiol_4,O=C(/N=C(\SC1CCCCC1)c1cccc2ccccc12)c1ccccc1,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.SC1CCCCC1.C[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c([Si](C)(c3ccccc3)c3ccccc3)cc3ccccc3c1-2>>O=C(/N=C(\SC1CCCCC1)c1cccc2ccccc12)c1ccccc1,0.240111033,"((3,), (0,))","((3,), (4,))",25
891,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_10,O=P1(O)Oc2c(Br)cc3c(c2-c2c4c(cc(Br)c2O1)CCCC4)CCCC3,Product_Imine_4_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(Br)cc3c(c2-c2c4c(cc(Br)c2O1)CCCC4)CCCC3>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,0.366586769,"((3,), (7,))","((8,), (7,))",1
892,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_0,Cc1ccccc1S,Catalyst_7,CC(C)(C)c1cc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc5c(c2-4)CCCC5)CCCC3)cc(C(C)(C)C)c1,Product_Imine_1_Thiol_0,COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2C)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.Cc1ccccc1S.CC(C)(C)c1cc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc5c(c2-4)CCCC5)CCCC3)cc(C(C)(C)C)c1>>COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2C)cc1,1.125722444,"((6,), (7,))","((6,), (16,))",14
893,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_1,COc1ccc(S)cc1,Catalyst_24,CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C(C)C)cc(C(C)C)cc4C(C)C)cc4ccccc4c2-3)c(C(C)C)c1,Product_Imine_1_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(OC)cc2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.COc1ccc(S)cc1.CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C(C)C)cc(C(C)C)cc4C(C)C)cc4ccccc4c2-3)c(C(C)C)c1>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(OC)cc2)cc1,2.058499317,"((6,), (6,))","((7,), (6,))",21
894,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_3,O=P1(O)Oc2c(-c3c(Cl)cc(Cl)cc3Cl)cc3c(c2-c2c4c(cc(-c5c(Cl)cc(Cl)cc5Cl)c2O1)CCCC4)CCCC3,Product_Imine_3_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Sc1ccccc1.O=P1(O)Oc2c(-c3c(Cl)cc(Cl)cc3Cl)cc3c(c2-c2c4c(cc(-c5c(Cl)cc(Cl)cc5Cl)c2O1)CCCC4)CCCC3>>O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,1.578863981,"((3,), (0,))","((3,), (4,))",1
895,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_4,SC1CCCCC1,Catalyst_17,C[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c([Si](C)(c3ccccc3)c3ccccc3)cc3ccccc3c1-2,Product_Imine_4_Thiol_4,O=C(/N=C(\SC1CCCCC1)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.SC1CCCCC1.C[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c([Si](C)(c3ccccc3)c3ccccc3)cc3ccccc3c1-2>>O=C(/N=C(\SC1CCCCC1)c1ccccc1)c1ccccc1,0.446373616,"((3,), (0,))","((3,), (4,))",25
896,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_3,CCS,Catalyst_34,O=P1(O)Oc2c(-c3c4ccccc4cc4ccccc34)cc3ccccc3c2-c2c(c(-c3c4ccccc4cc4ccccc34)cc3ccccc23)O1,Product_Imine_4_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.CCS.O=P1(O)Oc2c(-c3c4ccccc4cc4ccccc34)cc3ccccc3c2-c2c(c(-c3c4ccccc4cc4ccccc34)cc3ccccc23)O1>>CCS/C(=N\C(=O)c1ccccc1)c1ccccc1,1.17989059,"((3,), (2,))","((3,), (2,))",1
897,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_4,SC1CCCCC1,Catalyst_30,O=P1(O)Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1,Product_Imine_2_Thiol_4,O=C(/N=C(\SC1CCCCC1)c1cccc2ccccc12)c1ccccc1,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.SC1CCCCC1.O=P1(O)Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1>>O=C(/N=C(\SC1CCCCC1)c1cccc2ccccc12)c1ccccc1,0.589002233,"((3,), (0,))","((3,), (4,))",1
898,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_21,O=P1(O)Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3,Product_Imine_3_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,1.370103771,"((3,), (7,))","((8,), (7,))",1
899,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_5,COCc1cccc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cccc(COC)c5)cc5c(c2-4)CCCC5)CCCC3)c1,Product_Imine_3_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Sc1ccccc1.COCc1cccc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cccc(COC)c5)cc5c(c2-4)CCCC5)CCCC3)c1>>O=C(/N=C(\Sc1ccccc1)c1ccc(C(F)(F)F)cc1)c1ccccc1,1.238109014,"((3,), (0,))","((3,), (4,))",15
900,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_0,Cc1ccccc1S,Catalyst_24,CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C(C)C)cc(C(C)C)cc4C(C)C)cc4ccccc4c2-3)c(C(C)C)c1,Product_Imine_1_Thiol_0,COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2C)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.Cc1ccccc1S.CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C(C)C)cc(C(C)C)cc4C(C)C)cc4ccccc4c2-3)c(C(C)C)c1>>COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2C)cc1,2.304684113,"((6,), (7,))","((6,), (16,))",21
901,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_0,Cc1ccccc1S,Catalyst_36,O=P1(O)Oc2c(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(c2-c2c4c(cc(Cc5cc(C(F)(F)F)cc(C(F)(F)F)c5)c2O1)CCCC4)CCCC3,Product_Imine_1_Thiol_0,COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2C)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.Cc1ccccc1S.O=P1(O)Oc2c(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(c2-c2c4c(cc(Cc5cc(C(F)(F)F)cc(C(F)(F)F)c5)c2O1)CCCC4)CCCC3>>COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2C)cc1,0.5302345,"((6,), (7,))","((6,), (16,))",1
902,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_3,CCS,Catalyst_4,O=P1(O)Oc2c(-c3ccc4ccc5cccc6ccc3c4c56)cc3ccccc3c2-c2c(c(-c3ccc4ccc5cccc6ccc3c4c56)cc3ccccc23)O1,Product_Imine_0_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.CCS.O=P1(O)Oc2c(-c3ccc4ccc5cccc6ccc3c4c56)cc3ccccc3c2-c2c(c(-c3ccc4ccc5cccc6ccc3c4c56)cc3ccccc23)O1>>CCS/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,0.446373616,"((3,), (2,))","((3,), (2,))",1
903,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_5,COCc1cccc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cccc(COC)c5)cc5c(c2-4)CCCC5)CCCC3)c1,Product_Imine_3_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.Cc1ccccc1S.COCc1cccc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cccc(COC)c5)cc5c(c2-4)CCCC5)CCCC3)c1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,1.125722444,"((3,), (7,))","((8,), (7,))",15
904,Imine_2,O=C(/N=C/c1cccc2ccccc12)c1ccccc1,Thiol_3,CCS,Catalyst_16,O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1,Product_Imine_2_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,O=C(/N=C/c1cccc2ccccc12)c1ccccc1.CCS.O=P1(O)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1>>CCS/C(=N\C(=O)c1ccccc1)c1cccc2ccccc12,0.240111033,"((3,), (2,))","((3,), (2,))",1
905,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_1,COc1ccc(S)cc1,Catalyst_31,O=P1(O)Oc2c(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc3ccccc3c2-c2c(c(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc3ccccc23)O1,Product_Imine_1_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(OC)cc2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.COc1ccc(S)cc1.O=P1(O)Oc2c(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc3ccccc3c2-c2c(c(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc3ccccc23)O1>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(OC)cc2)cc1,2.304684113,"((6,), (6,))","((7,), (6,))",1
906,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_33,O=P1(O)Oc2c(-c3ccccc3OC(F)(F)F)cc3ccccc3c2-c2c(c(-c3ccccc3OC(F)(F)F)cc3ccccc23)O1,Product_Imine_0_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(-c3ccccc3OC(F)(F)F)cc3ccccc3c2-c2c(c(-c3ccccc3OC(F)(F)F)cc3ccccc23)O1>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,1.301167112,"((3,), (7,))","((8,), (7,))",1
907,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_0,Cc1ccccc1S,Catalyst_21,O=P1(O)Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3,Product_Imine_4_Thiol_0,Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Cc1ccccc1S.O=P1(O)Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3>>Cc1ccccc1S/C(=N\C(=O)c1ccccc1)c1ccccc1,1.301167112,"((3,), (7,))","((8,), (7,))",1
908,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_2,Sc1ccccc1,Catalyst_15,COCc1cccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4cccc(COC)c4)cc4ccccc4c2-3)c1,Product_Imine_4_Thiol_2,O=C(/N=C(\Sc1ccccc1)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.Sc1ccccc1.COCc1cccc(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4cccc(COC)c4)cc4ccccc4c2-3)c1>>O=C(/N=C(\Sc1ccccc1)c1ccccc1)c1ccccc1,1.238109014,"((3,), (0,))","((3,), (4,))",19
909,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_3,CCS,Catalyst_18,O=P1(O)Oc2c(Cc3ccc(C(F)(F)F)cc3C(F)(F)F)cc3ccccc3c2-c2c(c(Cc3ccc(C(F)(F)F)cc3C(F)(F)F)cc3ccccc23)O1,Product_Imine_4_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1ccccc1,O=C(/N=C/c1ccccc1)c1ccccc1.CCS.O=P1(O)Oc2c(Cc3ccc(C(F)(F)F)cc3C(F)(F)F)cc3ccccc3c2-c2c(c(Cc3ccc(C(F)(F)F)cc3C(F)(F)F)cc3ccccc23)O1>>CCS/C(=N\C(=O)c1ccccc1)c1ccccc1,-0.118834511,"((3,), (2,))","((3,), (2,))",1
910,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_1,COc1ccc(S)cc1,Catalyst_20,O=P1(O)Oc2c(-c3ccc(S(F)(F)(F)(F)F)cc3)cc3ccccc3c2-c2c(c(-c3ccc(S(F)(F)(F)(F)F)cc3)cc3ccccc23)O1,Product_Imine_0_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(Cl)cc2Cl)cc1,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.COc1ccc(S)cc1.O=P1(O)Oc2c(-c3ccc(S(F)(F)(F)(F)F)cc3)cc3ccccc3c2-c2c(c(-c3ccc(S(F)(F)(F)(F)F)cc3)cc3ccccc23)O1>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(Cl)cc2Cl)cc1,1.074990526,"((3,), (6,))","((7,), (6,))",1
911,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_4,SC1CCCCC1,Catalyst_3,O=P1(O)Oc2c(-c3c(Cl)cc(Cl)cc3Cl)cc3c(c2-c2c4c(cc(-c5c(Cl)cc(Cl)cc5Cl)c2O1)CCCC4)CCCC3,Product_Imine_0_Thiol_4,O=C(/N=C(\SC1CCCCC1)c1ccc(Cl)cc1Cl)c1ccccc1,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.SC1CCCCC1.O=P1(O)Oc2c(-c3c(Cl)cc(Cl)cc3Cl)cc3c(c2-c2c4c(cc(-c5c(Cl)cc(Cl)cc5Cl)c2O1)CCCC4)CCCC3>>O=C(/N=C(\SC1CCCCC1)c1ccc(Cl)cc1Cl)c1ccccc1,1.531802956,"((3,), (0,))","((3,), (4,))",1
912,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_3,CCS,Catalyst_10,O=P1(O)Oc2c(Br)cc3c(c2-c2c4c(cc(Br)c2O1)CCCC4)CCCC3,Product_Imine_3_Thiol_3,CCS/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.CCS.O=P1(O)Oc2c(Br)cc3c(c2-c2c4c(cc(Br)c2O1)CCCC4)CCCC3>>CCS/C(=N\C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,-0.118834511,"((3,), (2,))","((3,), (2,))",1
913,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_1,COc1ccc(S)cc1,Catalyst_24,CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C(C)C)cc(C(C)C)cc4C(C)C)cc4ccccc4c2-3)c(C(C)C)c1,Product_Imine_0_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(Cl)cc2Cl)cc1,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.COc1ccc(S)cc1.CC(C)c1cc(C(C)C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C(C)C)cc(C(C)C)cc4C(C)C)cc4ccccc4c2-3)c(C(C)C)c1>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(Cl)cc2Cl)cc1,3.134624572,"((3,), (6,))","((7,), (6,))",21
914,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_2,Sc1ccccc1,Catalyst_3,O=P1(O)Oc2c(-c3c(Cl)cc(Cl)cc3Cl)cc3c(c2-c2c4c(cc(-c5c(Cl)cc(Cl)cc5Cl)c2O1)CCCC4)CCCC3,Product_Imine_1_Thiol_2,COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.Sc1ccccc1.O=P1(O)Oc2c(-c3c(Cl)cc(Cl)cc3Cl)cc3c(c2-c2c4c(cc(-c5c(Cl)cc(Cl)cc5Cl)c2O1)CCCC4)CCCC3>>COc1ccc(/C(=N/C(=O)c2ccccc2)Sc2ccccc2)cc1,1.446325365,"((6,), (0,))","((6,), (16,))",1
915,Imine_0,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1,Thiol_1,COc1ccc(S)cc1,Catalyst_21,O=P1(O)Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3,Product_Imine_0_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(Cl)cc2Cl)cc1,O=C(/N=C/c1ccc(Cl)cc1Cl)c1ccccc1.COc1ccc(S)cc1.O=P1(O)Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccc(Cl)cc2Cl)cc1,1.074990526,"((3,), (6,))","((7,), (6,))",1
916,Imine_4,O=C(/N=C/c1ccccc1)c1ccccc1,Thiol_1,COc1ccc(S)cc1,Catalyst_9,CC(C)(C)c1ccc([Si](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)c2cc3c(c4c2OP(=O)(O)Oc2c([Si](c5ccc(C(C)(C)C)cc5)(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc5c(c2-4)CCCC5)CCCC3)cc1,Product_Imine_4_Thiol_1,COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccccc2)cc1,O=C(/N=C/c1ccccc1)c1ccccc1.COc1ccc(S)cc1.CC(C)(C)c1ccc([Si](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)c2cc3c(c4c2OP(=O)(O)Oc2c([Si](c5ccc(C(C)(C)C)cc5)(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc5c(c2-4)CCCC5)CCCC3)cc1>>COc1ccc(S/C(=N\C(=O)c2ccccc2)c2ccccc2)cc1,0.118834511,"((3,), (6,))","((7,), (6,))",36
917,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_4,SC1CCCCC1,Catalyst_28,O=P1(O)Oc2c(Br)cc3ccccc3c2-c2c(c(Br)cc3ccccc23)O1,Product_Imine_1_Thiol_4,COc1ccc(/C(=N/C(=O)c2ccccc2)SC2CCCCC2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.SC1CCCCC1.O=P1(O)Oc2c(Br)cc3ccccc3c2-c2c(c(Br)cc3ccccc23)O1>>COc1ccc(/C(=N/C(=O)c2ccccc2)SC2CCCCC2)cc1,0.749510758,"((6,), (0,))","((6,), (16,))",1
918,Imine_1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1,Thiol_4,SC1CCCCC1,Catalyst_38,Cc1cc(C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C)cc(C)cc4C)cc4ccccc4c2-3)c(C)c1,Product_Imine_1_Thiol_4,COc1ccc(/C(=N/C(=O)c2ccccc2)SC2CCCCC2)cc1,COc1ccc(/C=N/C(=O)c2ccccc2)cc1.SC1CCCCC1.Cc1cc(C)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(C)cc(C)cc4C)cc4ccccc4c2-3)c(C)c1>>COc1ccc(/C(=N/C(=O)c2ccccc2)SC2CCCCC2)cc1,1.370103771,"((6,), (0,))","((6,), (16,))",17
919,Imine_3,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1,Thiol_4,SC1CCCCC1,Catalyst_5,COCc1cccc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cccc(COC)c5)cc5c(c2-4)CCCC5)CCCC3)c1,Product_Imine_3_Thiol_4,O=C(/N=C(\SC1CCCCC1)c1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(/N=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.SC1CCCCC1.COCc1cccc(-c2cc3c(c4c2OP(=O)(O)Oc2c(-c5cccc(COC)c5)cc5c(c2-4)CCCC5)CCCC3)c1>>O=C(/N=C(\SC1CCCCC1)c1ccc(C(F)(F)F)cc1)c1ccccc1,0.589002233,"((3,), (0,))","((3,), (4,))",15
